"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Dryas octopetala","Weiße Silberwurz","Staudengärtnerei StaudenSpatz",NA
"Dryopteris affinis","Heimischer Goldschuppenfarn","Staudengärtnerei StaudenSpatz",NA
"Dryopteris carthusiana","Gewöhnlicher Dornfarn,Dorniger Wurmfarn","Staudengärtnerei StaudenSpatz",NA
"Dryopteris cristata","Kammfarn","Staudengärtnerei StaudenSpatz",NA
"Echinocystis lobata","Stachelgurke,Gelappte Stachelgurke, Igelgurke","Staudengärtnerei StaudenSpatz",NA
"Echium vulgare","Gewöhnlicher Natternkopf","Staudengärtnerei StaudenSpatz",NA
"Eleocharis acicularis","Nadel-Sumpfbinse","Staudengärtnerei StaudenSpatz",NA
"Eleocharis palustris","Echte Sumpfbinse","Staudengärtnerei StaudenSpatz",NA
"Elodea canadensis","Kanadische Wasserpest","Staudengärtnerei StaudenSpatz",NA
"Elymus caninus","Hunds-Quecke","Staudengärtnerei StaudenSpatz",NA
"Empetrum nigrum","Schwarze Krähenbeere","Staudengärtnerei StaudenSpatz",NA
"Epilobium dodonaei","Rosmarin-Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epilobium fleischeri","Fleischers Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epilobium palustre","Sumpf-Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epilobium parviflorum","Kleinblütiges Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epilobium roseum","Rosenrotes Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epilobium tetragonum","Vierkantiges Weidenröschen","Staudengärtnerei StaudenSpatz",NA
"Epipactis helleborine","Breitblättrige Stendelwurz,Breitblättrige Sumpfwurz, Breitblättrige Sitter","Staudengärtnerei StaudenSpatz",NA
"Equisetum fluviatile","Teich-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Equisetum hyemale","Winter-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Equisetum palustre","Sumpf-Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Equisetum variegatum","Bunter Schachtelhalm","Staudengärtnerei StaudenSpatz",NA
"Erica carnea","Schnee-Heide","Staudengärtnerei StaudenSpatz",NA
"Erica tetralix","Moor-Glockenheide","Staudengärtnerei StaudenSpatz",NA
"Eriophorum angustifolium","Schmalblättriges Wollgras","Staudengärtnerei StaudenSpatz",NA
"Eriophorum latifolium","Breitblättriges Wollgras","Staudengärtnerei StaudenSpatz",NA
"Eriophorum vaginatum","Scheidiges Wollgras","Staudengärtnerei StaudenSpatz",NA
"Eryngium campestre","Feld-Mannstreu","Staudengärtnerei StaudenSpatz",NA
"Eryngium maritimum","Stranddistel","Staudengärtnerei StaudenSpatz",NA
"Eryngium planum","Flachblatt-Mannstreu,Kleiner Mannstreu","Staudengärtnerei StaudenSpatz",NA
"Erysimum cheiranthoides","Acker-Schöterich,Goldlack-Schotendotter, Gänsesterbkraut","Staudengärtnerei StaudenSpatz",NA
"Erysimum cheiri","Goldlack","Staudengärtnerei StaudenSpatz",NA
"Erysimum crepidifolium","Bleicher Schöterich","Staudengärtnerei StaudenSpatz",NA
"Erysimum odoratum","Duft-Schöterich","Staudengärtnerei StaudenSpatz",NA
"Euphorbia cyparissias","Zypressen-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia dulcis","Süße Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia epithymoides","Vielfarbige Wolfsmilch,Bunt-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia esula","Esels-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia palustris","Sumpf-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia seguieriana","Steppen-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphorbia verrucosa","Warzen-Wolfsmilch","Staudengärtnerei StaudenSpatz",NA
"Euphrasia stricta","Steifer Augentrost","Staudengärtnerei StaudenSpatz",NA
"Fagopyrum tataricum","Tatarischer Buchweizen,Falscher Buchweizen","Staudengärtnerei StaudenSpatz",NA
"Falcaria vulgaris","Gemeine Sichelmöhre,Sicheldolde","Staudengärtnerei StaudenSpatz",NA
"Fallopia dumetorum","Hecken-Flügelknöterich","Staudengärtnerei StaudenSpatz",NA
"Festuca altissima","Wald-Schwingel","Staudengärtnerei StaudenSpatz",NA
"Festuca amethystina","Amethyst-Schwingel","Staudengärtnerei StaudenSpatz",NA
"Festuca filiformis","Haar-Schafschwingel","Staudengärtnerei StaudenSpatz",NA
"Festuca ovina","Schaf-Schwingel","Staudengärtnerei StaudenSpatz",NA
"Festuca valesiaca","Walliser Schwingel","Staudengärtnerei StaudenSpatz",NA
"Filipendula vulgaris","Kleines Mädesüß,Knollen-Rüsterstaude, Knolliger Geißbart","Staudengärtnerei StaudenSpatz",NA
"Fragaria moschata","Zimt-Erdbeere,Moschus-Erdbeere","Staudengärtnerei StaudenSpatz",NA
"Fragaria viridis","Knack-Erdbeere,Hügel-Erdbeere","Staudengärtnerei StaudenSpatz",NA
"Fraxinus excelsior","Gewöhnliche Esche","Staudengärtnerei StaudenSpatz",NA
"Fritillaria meleagris","Schachbrettblume,Perlhuhn-Schachbrettblume","Staudengärtnerei StaudenSpatz",NA
"Fumana procumbens","Gewöhnliches Nadelröschen","Staudengärtnerei StaudenSpatz",NA
"Gagea lutea","Wald-Gelbstern,Gewöhnlicher Gelbstern, Wald-Goldstern","Staudengärtnerei StaudenSpatz",NA
"Gagea villosa","Acker-Gelbstern,Acker-Goldstern","Staudengärtnerei StaudenSpatz",NA
"Galanthus nivalis","Schneeglöckchen","Staudengärtnerei StaudenSpatz",NA
"Galatella linosyris","Gold-Aster,Goldhaar-Aster, Goldschopf-Aster","Staudengärtnerei StaudenSpatz",NA
"Galeobdolon luteum","Echte Goldnessel,Gold-Taubnessel","Staudengärtnerei StaudenSpatz",NA
"Galeopsis angustifolia","Schmalblättriger Hohlzahn","Staudengärtnerei StaudenSpatz",NA
"Galeopsis ladanum","Breitblättriger Hohlzahn","Staudengärtnerei StaudenSpatz",NA
"Galeopsis segetum","Saat-Hohlz","Staudengärtnerei StaudenSpatz",NA
"Galeopsis speciosa","Bunter Hohlzahn","Staudengärtnerei StaudenSpatz",NA
"Galium boreale","Nordisches Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium glaucum","Blaugrünes Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium odoratum","Waldmeister,Wohlriechendes Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium palustre","Sumpf-Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium pumilum","Heide-Labkraut,Triften-Labkraut, Zierliches Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium saxatile","Harzer Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium sylvaticum","Wald-Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium uliginosum","Moor-Labkraut","Staudengärtnerei StaudenSpatz",NA
"Galium verum","Echtes Labkraut","Staudengärtnerei StaudenSpatz",NA
"Genista anglica","Englischer Ginster","Staudengärtnerei StaudenSpatz",NA
"Genista germanica","Deutscher Ginster","Staudengärtnerei StaudenSpatz",NA
"Genista pilosa","Sand-Ginster,Haar-Ginster","Staudengärtnerei StaudenSpatz",NA
"Genista sagittalis","Flügel-Ginster","Staudengärtnerei StaudenSpatz",NA
"Genista tinctoria","Färber-Ginster","Staudengärtnerei StaudenSpatz",NA
"Gentiana acaulis","Kiesel-Glocken-Enzian,Kochscher Enzian, Stängelloser Enzian","Staudengärtnerei StaudenSpatz",NA
"Gentiana asclepiadea","Schwalbenwurz-Enzian","Staudengärtnerei StaudenSpatz",NA
"Gentiana cruciata","Kreuz-Enzian,Gentiana cruciata subsp. cruciata","Staudengärtnerei StaudenSpatz",NA
"Gentiana lutea","Gelber Enzian","Staudengärtnerei StaudenSpatz",NA
"Gentiana pneumonanthe","Lungen-Enzian","Staudengärtnerei StaudenSpatz",NA
"Gentiana verna","Frühlings-Enzian,Schusternagerl, Himmelsbläueli","Staudengärtnerei StaudenSpatz",NA
"Gentianella germanica","Deutscher Kranzenzian,Deutscher Fransenenzian","Staudengärtnerei StaudenSpatz",NA
"Geranium dissectum","Schlitzblättriger Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium palustre","Sumpf-Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium phaeum","Brauner Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium pratense","Wiesen-Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium rotundifolium","Rundblättriger Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium sanguineum","Blut-Storchschnabel,Blutroter Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geranium sylvaticum","Wald-Storchschnabel","Staudengärtnerei StaudenSpatz",NA
"Geum rivale","Bach-Nelkenwurz","Staudengärtnerei StaudenSpatz",NA
"Gladiolus palustris","Sumpf-Siegwurz,Sumpf-Gladiole","Staudengärtnerei StaudenSpatz",NA
"Glaucium flavum","Gelber Hornmohn","Staudengärtnerei StaudenSpatz",NA
"Glebionis segetum","Saat-Wucherblume","Staudengärtnerei StaudenSpatz",NA
"Globularia bisnagarica","Kugelblume","Staudengärtnerei StaudenSpatz",NA
"Globularia punctata","Echte Kugelblume","Staudengärtnerei StaudenSpatz",NA
"Glyceria maxima","Wasser-Schwaden","Staudengärtnerei StaudenSpatz",NA
"Glyceria notata","Falt-Schwaden,Gefalteter Schwaden","Staudengärtnerei StaudenSpatz",NA
"Gratiola officinalis","Gottes-Gnadenkraut,Sumpfgnadenkraut","Staudengärtnerei StaudenSpatz",NA
"Gymnadenia conopsea","Große Händelwurz,Mücken-Händelwurz","Staudengärtnerei StaudenSpatz",NA
"Gymnocarpium dryopteris","Eichenfarn","Staudengärtnerei StaudenSpatz",NA
"Gypsophila fastigiata","Ebensträußiges Gipskraut","Staudengärtnerei StaudenSpatz",NA
"Gypsophila muralis","Mauer-Gipskraut,Acker-Gipskraut","Staudengärtnerei StaudenSpatz",NA
"Gypsophila repens","Kriechendes Gipskraut","Staudengärtnerei StaudenSpatz",NA
"Helianthemum apenninum","Apenninen-Sonnenröschen","Staudengärtnerei StaudenSpatz",NA
"Helianthemum canum","Graues Sonnenröschen","Staudengärtnerei StaudenSpatz",NA
"Helianthemum nummularium","Gelbes Sonnenröschen,Gewöhnliches Sonnenröschen","Staudengärtnerei StaudenSpatz",NA
"Helichrysum arenarium","Sand-Strohblume","Staudengärtnerei StaudenSpatz",NA
"Helictotrichon pubescens","Flaumiger Wiesenhafer","Staudengärtnerei StaudenSpatz",NA
"Helleborus foetidus","Palmblatt Nieswurz,Stinkende Nieswurz","Staudengärtnerei StaudenSpatz",NA
"Helleborus viridis","Grüne Niewswurz","Staudengärtnerei StaudenSpatz",NA
"Hepatica nobilis","Leberblümchen","Staudengärtnerei StaudenSpatz",NA
"Herniaria glabra","Kahles Bruchkraut,Christenschweiß, Dürrkraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium bauhini","Ungarisches Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium hoppeanum","Hoppes Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium lachenalii","Gewöhnliches Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium lactucella","Geöhrtes Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium levicaule","Dünnstängliges Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium murorum","Wald-Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium piloselloides","Florentiner Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium sabaudum","Savoyer Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hieracium umbellatum","Doldiges Habichtskraut","Staudengärtnerei StaudenSpatz",NA
"Hierochloe odorata","Duftendes Mariengras","Staudengärtnerei StaudenSpatz",NA
"Hierochloë odorata","Duftendes Mariengras","Staudengärtnerei StaudenSpatz",NA
"Hippocrepis comosa","Hufeisenklee,Gewöhnlicher Hufeisenklee","Staudengärtnerei StaudenSpatz",NA
"Hippocrepis emerus","Strauchwicke,Strauchkronwicke","Staudengärtnerei StaudenSpatz",NA
"Hippuris vulgaris","Gewöhnlicher Tannenwedel,Gemeiner Tannenwedel","Staudengärtnerei StaudenSpatz",NA
"Homogyne alpina","Gewöhnlicher Alpenlattich","Staudengärtnerei StaudenSpatz",NA
"Honckenya peploides","Salzmiere","Staudengärtnerei StaudenSpatz",NA
"Hordelymus europaeus","Waldgerste","Staudengärtnerei StaudenSpatz",NA
"Horminum pyrenaicum","Drachenmaul","Staudengärtnerei StaudenSpatz",NA
"Hottonia palustris","Wasserfeder,Wasserprimel","Staudengärtnerei StaudenSpatz",NA
"Hyacinthoides non-scripta","Atlantisches Hasenglöckchen","Staudengärtnerei StaudenSpatz",NA
"Hydrocharis morsus-ranae","Europäischer Froschbiss","Staudengärtnerei StaudenSpatz",NA
"Hydrocotyle vulgaris","Gewöhnlicher Wassernabel","Staudengärtnerei StaudenSpatz",NA
"Hylotelephium maximum","Große Waldfetthenne","Staudengärtnerei StaudenSpatz",NA
"Hyoscyamus niger","Schwarzes Bilsenkraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum elodes","Sumpf-Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum hirsutum","Behaartes Johanniskraut,Rauhaariges Hartheu","Staudengärtnerei StaudenSpatz",NA
"Hypericum maculatum","Geflecktes Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum montanum","Berg-Johanniskraut","Staudengärtnerei StaudenSpatz",NA
"Hypericum tetrapterum","Flügel-Hartheu","Staudengärtnerei StaudenSpatz",NA
"Hypochaeris glabra","Kahles Ferkelkraut","Staudengärtnerei StaudenSpatz",NA
"Hypochaeris maculata","Geflecktes Ferkelkraut","Staudengärtnerei StaudenSpatz",NA
"Hyssopus officinalis","Ysop","Staudengärtnerei StaudenSpatz",NA
"Iberis amara","Bittere Schleifenblume","Staudengärtnerei StaudenSpatz",NA
"Ilex aquifolium","Europäische Stechpalme","Staudengärtnerei StaudenSpatz",NA
"Impatiens noli-tangere","Großes Springkraut","Staudengärtnerei StaudenSpatz",NA
"Inula britannica","Wiesen-Alant","Staudengärtnerei StaudenSpatz",NA
"Inula conyzae","Dürrwurz-Alant","Staudengärtnerei StaudenSpatz",NA
"Inula ensifolia","Schwert-Alant,Schmalblättriger Alant","Staudengärtnerei StaudenSpatz",NA
"Inula helenium","Echter Alant","Staudengärtnerei StaudenSpatz",NA
"Inula hirta","Rauer Alant","Staudengärtnerei StaudenSpatz",NA
"Inula salicina","Weidenblättriger Alant","Staudengärtnerei StaudenSpatz",NA
"Iris aphylla","Nacktstengelige Schwertlilie","Staudengärtnerei StaudenSpatz",NA
"Iris germanica","Deutsche Schwertlilie,Bart-Iris","Staudengärtnerei StaudenSpatz",NA
"Iris sibirica","Sibirische Schwertlilie,Wiesen-Schwertlilie, Blaue Schwertlilie","Staudengärtnerei StaudenSpatz",NA
"Iris spuria","Steppeniris,Bastard-Schwertlilie","Staudengärtnerei StaudenSpatz",NA
"Iris variegata","Bunte Schwertlilie","Staudengärtnerei StaudenSpatz",NA
"Isatis tinctoria","Färberwaid","Staudengärtnerei StaudenSpatz",NA
"Jasione laevis","Ausdauerndes Sandglöckchen","Staudengärtnerei StaudenSpatz",NA
"Jasione montana","Berg-Sandglöckchen,Schafrapunzel","Staudengärtnerei StaudenSpatz",NA
"Juncus conglomeratus","Knäuel-Binse","Staudengärtnerei StaudenSpatz",NA
"Juncus inflexus","Blaugrüne Binse","Staudengärtnerei StaudenSpatz",NA
"Juncus subnodulosus","Stumpfblütige Binse","Staudengärtnerei StaudenSpatz",NA
"Juniperus communis","Gewöhnlicher Wacholder,Gemeiner Wacholder","Staudengärtnerei StaudenSpatz",NA
"Juniperus sabina","Sadebaum,Stink-Wacholder","Staudengärtnerei StaudenSpatz",NA
"Kickxia spuria","Eiblättriges Tännelkraut,Eiblättriges Schlangenmaul, Eiblättriges Leinkraut","Staudengärtnerei StaudenSpatz",NA
"Knautia arvensis","Wiesen-Witwenblume","Staudengärtnerei StaudenSpatz",NA
"Knautia drymeia","Ungarische Witwenblume","Staudengärtnerei StaudenSpatz",NA
"Koeleria glauca","Blaugraue Kammschmiele,Schillergras","Staudengärtnerei StaudenSpatz",NA
"Koeleria pyramidata","Großes Schillergras,Pyramiden-Schillergras","Staudengärtnerei StaudenSpatz",NA
"Lactuca perennis","Blauer Lattich","Staudengärtnerei StaudenSpatz",NA
"Lactuca virosa","Gift-Lattich","Staudengärtnerei StaudenSpatz",NA
"Lamium maculatum","Gefleckte Taubnessel","Staudengärtnerei StaudenSpatz",NA
"Laser trilobum","Gewöhnlicher Rosskümmel","Staudengärtnerei StaudenSpatz",NA
"Laserpitium latifolium","Breitblättriges Laserkraut","Staudengärtnerei StaudenSpatz",NA
"Laserpitium prutenicum","Preußisches Laserkraut","Staudengärtnerei StaudenSpatz",NA
"Laserpitium siler","Berg-Laserkraut,Bergkümmel","Staudengärtnerei StaudenSpatz",NA
"Lathyrus aphaca","Ranken-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus heterophyllus","Verschiedenblättrige Platterbs","Staudengärtnerei StaudenSpatz",NA
"Lathyrus linifolius","Berg-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus maritimus","Strand-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus niger","Schwarze Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus palustris","Sumpf-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus sylvestris","Wilde Platterbse,Wald-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus tuberosus","Knollen-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lathyrus vernus","Frühlings-Platterbse","Staudengärtnerei StaudenSpatz",NA
"Lavatera thuringiaca","Thüringer Strauchpappel","Staudengärtnerei StaudenSpatz",NA
"Ledum palustre","Sumpf-Porst","Staudengärtnerei StaudenSpatz",NA
"Legousia speculum-veneris","Venus-Frauenspiegel","Staudengärtnerei StaudenSpatz",NA
"Leontodon hispidus","Steifhaariger Löwenzahn,Rauher Löwenzahn","Staudengärtnerei StaudenSpatz",NA
"Leontopodium alpinum","Alpen-Edelweiß","Staudengärtnerei StaudenSpatz",NA
"Leonurus cardiaca","Echtes Herzgespann,Löwenschweif","Staudengärtnerei StaudenSpatz",NA
"Lepidium latifolium","Pfefferkraut,Breitblättrige Kresse, Strand-Karse","Staudengärtnerei StaudenSpatz",NA
"Leucanthemum ircutianum","Fettwiesen-Margerite","Staudengärtnerei StaudenSpatz",NA
"Leucanthemum vulgare","Wiesen-Margerite,Frühe Margerite","Staudengärtnerei StaudenSpatz",NA
"Leucojum aestivum","Sommer-Knotenblume","Staudengärtnerei StaudenSpatz",NA
"Leucojum vernum","Märzenbecher","Staudengärtnerei StaudenSpatz",NA
"Leymus arenarius","Strandroggen,Blauer Helm","Staudengärtnerei StaudenSpatz",NA
"Libanotis pyrenaica","Heilwurz","Staudengärtnerei StaudenSpatz",NA
"Lilium martagon","Türkenbundlilie","Staudengärtnerei StaudenSpatz",NA
"Limonium vulgare","Gewöhnlicher Strandflieder","Staudengärtnerei StaudenSpatz",NA
"Linaria alpina","Alpen-Leinkraut","Staudengärtnerei StaudenSpatz",NA
"Linaria repens","Streifen-Leinkraut","Staudengärtnerei StaudenSpatz",NA
"Linaria vulgaris","Echtes Leinkraut","Staudengärtnerei StaudenSpatz",NA
"Linum alpinum","Alpen-Lein","Staudengärtnerei StaudenSpatz",NA
"Linum austriacum","Österreichischer Lein","Staudengärtnerei StaudenSpatz",NA
"Linum flavum","Gelber Lein","Staudengärtnerei StaudenSpatz",NA
"Linum perenne","Blauer Lein,Dauerlein, Stauden-Lein","Staudengärtnerei StaudenSpatz",NA
"Linum tenuifolium","Schmalblättriger Lein","Staudengärtnerei StaudenSpatz",NA
"Listera ovata","Großes Zweiblatt","Staudengärtnerei StaudenSpatz",NA
"Lithospermum officinale","Echter Steinsame","Staudengärtnerei StaudenSpatz",NA
"Lithospermum purpurocaeruleum","Blauroter Steinsame,Blaurote Rindszunge, Purpurblauer Steinsame","Staudengärtnerei StaudenSpatz",NA
"Lolium temulentum","Taumel-Lolch,Rauschgras, Schwindelweizen,","Staudengärtnerei StaudenSpatz",NA
"Lonicera caerulea","Blaue Heckenkirsche","Staudengärtnerei StaudenSpatz",NA
"Lonicera nigra","Schwarze Heckenkirsche","Staudengärtnerei StaudenSpatz",NA
"Lonicera periclymenum","Deutsches Geißblatt,Waldgeißblatt","Staudengärtnerei StaudenSpatz",NA
"Lonicera xylosteum","Rote Heckenkirsche","Staudengärtnerei StaudenSpatz",NA
"Lotus corniculatus","Gewöhnlicher Hornklee","Staudengärtnerei StaudenSpatz",NA
"Lotus maritimus","Gelbe Spargelerbse","Staudengärtnerei StaudenSpatz",NA
"Lotus pedunculatus","Sumpf-Hornklee","Staudengärtnerei StaudenSpatz",NA
"Lunaria rediviva","Ausdauerndes Silberblatt,Mehrjähriges Silberblatt, Wilde Mondviole","Staudengärtnerei StaudenSpatz",NA
"Luzula campestris","Gewöhnliche Hainsimse","Staudengärtnerei StaudenSpatz",NA
"Luzula luzuloides","Weißliche Hainsimse","Staudengärtnerei StaudenSpatz",NA
"Luzula multiflora","Vielblütige Hainsimse","Staudengärtnerei StaudenSpatz",NA
"Luzula nivea","Schneeweiße Hainsimse,Schnee-Marbel","Staudengärtnerei StaudenSpatz",NA
"Luzula pilosa","Haar-Hainsimse","Staudengärtnerei StaudenSpatz",NA
"Luzula sylvatica","Wald-Hainsimse,Wald-Marbel","Staudengärtnerei StaudenSpatz",NA
"Lychnis flos-cuculi","Kuckucks-Lichtnelke,Silene flos-cuculi","Staudengärtnerei StaudenSpatz",NA
"Lychnis viscaria","Pechnelke","Staudengärtnerei StaudenSpatz",NA
"Lysimachia nemorum","Hain-Gilbweiderich","Staudengärtnerei StaudenSpatz",NA
"Lysimachia punctata","Punktierter Gilbweiderich","Staudengärtnerei StaudenSpatz",NA
"Lysimachia thyrsiflora","Strauß-Gilbweiderich","Staudengärtnerei StaudenSpatz",NA
"Lythrum hyssopifolia","Ysopblättriger Weiderich","Staudengärtnerei StaudenSpatz",NA
"Malus sylvestris","Wildapfel,Holzapfel","Staudengärtnerei StaudenSpatz",NA
"Malva alcea","Rosen-Malve,Sigmarskraut, Spitzblatt-Malve","Staudengärtnerei StaudenSpatz",NA
"Malva moschata","Moschusmalve","Staudengärtnerei StaudenSpatz",NA
"Malva neglecta","Weg-Malve,Kleine Malve","Staudengärtnerei StaudenSpatz",NA
"Malva sylvestris","Wilde Malve","Staudengärtnerei StaudenSpatz",NA
"Marrubium vulgare","Gewöhnlicher Andorn,Mäuseohr","Staudengärtnerei StaudenSpatz",NA
"Matteuccia struthiopteris","Deutscher Straußenfarn","Staudengärtnerei StaudenSpatz",NA
"Medicago falcata","Sichelklee","Staudengärtnerei StaudenSpatz",NA
"Melampyrum arvense","Acker-Wachtelweizen","Staudengärtnerei StaudenSpatz",NA
"Melampyrum nemorosum","Hain-Wachtelweizen","Staudengärtnerei StaudenSpatz",NA
"Melampyrum pratense","Wiesen-Wachtelweizen","Staudengärtnerei StaudenSpatz",NA
"Melampyrum sylvaticum","Wald-Wachtelweizen","Staudengärtnerei StaudenSpatz",NA
"Melica ciliata","Wimper-Perlgras","Staudengärtnerei StaudenSpatz",NA
"Melica nutans","Nickendes Perlgras","Staudengärtnerei StaudenSpatz",NA
"Melica transsilvanica","Siebenbürgisches Perlgras","Staudengärtnerei StaudenSpatz",NA
"Melica uniflora","Einblütiges Perlgras","Staudengärtnerei StaudenSpatz",NA
"Melittis melissophyllum","Immenblatt","Staudengärtnerei StaudenSpatz",NA
"Mentha arvensis","Acker-Minze,Korn-Minze","Staudengärtnerei StaudenSpatz",NA
"Mentha longifolia","Ross-Minze,Langblättrige Minze","Staudengärtnerei StaudenSpatz",NA
"Mentha pulegium","Polei-Minze","Staudengärtnerei StaudenSpatz",NA
"Mentha suaveolens","Rundblättrige Minze,Apfel-Minze","Staudengärtnerei StaudenSpatz",NA
"Mentha x rotundifolia","Apfel-Minze","Staudengärtnerei StaudenSpatz",NA
"Menyanthes trifoliata","Fieberklee,Bitterklee","Staudengärtnerei StaudenSpatz",NA
"Mercurialis perennis","Ausdauerndes Bingelkraut","Staudengärtnerei StaudenSpatz",NA
"Mespilus germanica","Echte Mispel","Staudengärtnerei StaudenSpatz",NA
"Meum athamanticum","Bärwurz","Staudengärtnerei StaudenSpatz",NA
"Milium effusum","Wald-Flattergras,Waldhirse","Staudengärtnerei StaudenSpatz",NA
"Minuartia austriaca","Österreichische Miere","Staudengärtnerei StaudenSpatz",NA
"Misopates orontium","Acker-Löwenmaul","Staudengärtnerei StaudenSpatz",NA
"Moehringia muscosa","Moos-Nabelmiere","Staudengärtnerei StaudenSpatz",NA
"Molinia arundinacea","Rohr-Pfeifengras","Staudengärtnerei StaudenSpatz",NA
"Molinia caerulea","Gewöhnliches Pfeifengras","Staudengärtnerei StaudenSpatz",NA
"Muscari botryoides","Kleine Traubenhyazinthe,Straußhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Muscari comosum","Schopfige Traubenhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Muscari neglectum","Weinbergs-Träubel","Staudengärtnerei StaudenSpatz",NA
"Muscari racemosum","Große Traubenhyazinthe,Perlhyazinthe","Staudengärtnerei StaudenSpatz",NA
"Myosotis rehsteineri","Rehsteiners Vergissmeinnicht,Bodensee-Vergissmeinnicht","Staudengärtnerei StaudenSpatz",NA
"Myosotis sylvatica","Wald-Vergissmeinnicht","Staudengärtnerei StaudenSpatz",NA
"Myrica gale","Moor-Gagel,Gagelstrauch","Staudengärtnerei StaudenSpatz",NA
"Myricaria germanica","Deutsche Tamariske,Rispelstrauch","Staudengärtnerei StaudenSpatz",NA
"Myriophyllum spicatum","Ähriges Tausendblatt","Staudengärtnerei StaudenSpatz",NA
"Myriophyllum verticillatum","Quirliges Tausendblatt","Staudengärtnerei StaudenSpatz",NA
"Myrrhis odorata","Süßdolde,Myrrhenkerbel","Staudengärtnerei StaudenSpatz",NA
"Narcissus poeticus","Dichter-Narzisse,Weiße Narzisse, Echte Narzisse","Staudengärtnerei StaudenSpatz",NA
"Narcissus pseudonarcissus","Gelbe Narzisse,Osterglocke, Trompeten-Narzisse","Staudengärtnerei StaudenSpatz",NA
"Nardus stricta","Borstgras,Hirschhaar, Bürstling, Fachs, Narde","Staudengärtnerei StaudenSpatz",NA
"Nasturtium officinale","Gewöhnliche Brunnenkresse,Echte Brunnenkresse","Staudengärtnerei StaudenSpatz",NA
"Nepeta cataria","Katzenminze","Staudengärtnerei StaudenSpatz",NA
"Nigella arvensis","Acker-Schwarzkümmel","Staudengärtnerei StaudenSpatz",NA
"Noccaea caerulescens","Gebirgs-Täschelkraut,Gebirgs-Hellerkraut","Staudengärtnerei StaudenSpatz",NA
"Noccaea montana","Berg-Täschelkraut","Staudengärtnerei StaudenSpatz",NA
"Nonea pulla","Braunes Mönchskraut,Dunkles Runzelnüsschen, Napfkraut","Staudengärtnerei StaudenSpatz",NA
"Nuphar lutea","Gelbe Teichrose","Staudengärtnerei StaudenSpatz",NA
"Nymphaea alba","Weiße Seerose,Wasserlilie","Staudengärtnerei StaudenSpatz",NA
"Nymphaea candida","Kleine Seerose","Staudengärtnerei StaudenSpatz",NA
